can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
True,True,100.0,100.0,198869,0,0,-1,1,0,2,0.5,0.5,0,Benjamin,0.0,11,False,,2025-09-18T04:00:07.778280Z,54,198869.jpg,6.0,False,White,0.4,False,,a,1,3,6,29087,439,85507,1397,0.0,1.1,White,241.0,2021-07-30,1997-10-08,False,p198869,70,0,0,1,0,0,0,0,0,0,0,0,23,15.4,11.3,1.0,2.8,6,4,2,8,1,0.01,0.01,0.02,0.87,360,134,320,112,370,133,377,133,,,,,,,0.01,0.0,0.01,0.02,1.12,0.0,169,19,705,241,14,8,259,98,1.29,1.29,10.29
True,True,,,563324,0,0,-1,1,0,2,0.5,0.5,0,Brayden,0.0,13,False,,,39,563324.jpg,0.0,False,Clarke,0.5,False,,a,1,3,0,25654,737,42538,1363,0.0,0.0,Clarke,,,,False,p563324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,455,173,435,169,403,161,457,172,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,734,236,410,157,461,173,243,90,0.0,0.0,0.0
True,False,0.0,0.0,588793,0,0,-1,1,0,2,0.0,0.0,0,Maldini,0.0,14,False,has joined Morecambe on loan for the rest of the season.,2025-09-22T21:14:30.857843Z,39,588793.jpg,0.0,False,Kacurri,0.1,False,,u,1,3,0,10218,0,17227,496,0.0,0.0,Kacurri,,,,False,p588793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,459,176,439,172,407,164,461,175,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,739,240,414,160,465,176,406,151,0.0,0.0,0.0
True,True,,,499167,0,0,-1,1,0,2,0.5,0.5,0,Josh,0.0,15,False,,,39,499167.jpg,0.0,False,Nichols,0.2,False,,a,1,3,0,12671,149,14516,609,0.0,0.0,Nichols,241.0,2024-07-24,2006-07-26,False,p499167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,444,163,424,159,392,151,446,162,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,722,225,398,146,450,163,359,128,0.0,0.0,0.0
True,True,100.0,100.0,223340,1,-1,0,0,0,3,5.0,5.0,7,Bukayo,4.5,16,False,,2025-08-23T22:30:05.759392Z,100,223340.jpg,4.5,False,Saka,14.1,False,,a,1,3,27,1602060,188235,1754271,9432,0.4,2.7,Saka,241.0,2018-11-28,2001-09-05,False,p223340,436,2,0,3,1,0,0,0,0,0,0,2,101,130.0,194.4,140.0,46.4,2,27,7,36,5,1.29,2.00,3.29,3.49,93,29,22,20,32,16,19,14,1.0,,4.0,,1.0,,0.27,0.0,0.41,0.68,0.72,0.21,5,3,53,20,58,20,25,8,1.03,0.62,7.43
True,True,0.0,0.0,184029,0,0,-1,1,0,3,0.0,0.0,0,Martin,1.2,17,False,Knee injury - Unknown return date,2025-10-04T20:00:07.945438Z,79,184029.jpg,2.2,False,Ødegaard,1.6,False,,i,1,3,13,132924,56,388145,8169,0.2,1.6,Ødegaard,161.0,2021-08-20,1998-12-17,False,p184029,201,0,1,1,1,0,0,0,0,0,0,0,47,43.0,65.0,22.0,13.0,6,10,3,19,4,0.14,0.81,0.95,2.36,279,126,127,87,247,135,236,119,3.0,,2.0,,3.0,,0.06,0.0,0.36,0.42,1.06,0.45,17,12,241,119,245,115,146,50,1.79,0.45,8.51
True,True,0.0,0.0,248857,0,0,-1,1,0,3,0.0,0.0,0,Noni,0.2,18,False,Knee injury - Unknown return date,2025-09-21T22:30:05.839272Z,69,248857.jpg,2.0,False,Madueke,0.7,False,,i,1,3,10,148812,32,216188,2653,0.0,1.4,Madueke,241.0,2025-07-18,2002-03-10,False,p248857,304,0,0,2,2,0,0,0,0,0,0,0,39,30.2,111.7,105.0,24.6,1,10,3,14,4,0.29,0.86,1.15,2.04,306,138,61,45,55,33,121,64,,,,,,,0.09,0.0,0.25,0.34,0.6,0.59,42,26,378,182,272,128,204,68,1.18,0.59,4.14
True,True,,,444145,0,0,-1,1,0,3,3.0,3.0,1,Gabriel,2.5,19,False,,,69,444145.jpg,2.1,False,Martinelli Silva,1.2,False,,a,1,3,15,80627,1937,122204,5326,0.4,2.2,Martinelli,30.0,2019-07-15,2001-06-18,False,p444145,190,1,0,1,0,0,0,0,0,0,0,1,54,50.0,30.3,91.0,17.2,2,10,3,15,2,0.75,0.08,0.83,1.58,253,113,232,143,67,39,193,101,,,,,,,0.36,0.0,0.04,0.4,0.75,0.0,43,27,141,69,253,118,166,59,0.95,0.47,7.11
True,True,100.0,100.0,116216,0,0,-1,1,0,3,4.7,4.7,10,Leandro,4.2,20,False,,2025-08-29T18:30:07.885490Z,69,116216.jpg,3.7,False,Trossard,0.4,False,,a,1,3,22,21970,7123,27339,707,0.6,3.2,Trossard,21.0,2023-01-20,1994-12-04,False,p116216,372,1,1,2,2,0,0,0,0,0,0,2,78,76.6,100.0,113.0,28.9,5,8,3,16,4,1.26,0.64,1.90,2.33,185,75,75,54,46,26,86,47,,,,,4.0,,0.3,0.0,0.15,0.45,0.56,0.48,39,24,66,27,103,40,278,96,0.97,0.48,3.87
True,True,100.0,100.0,204480,1,-1,1,-1,1,3,7.0,7.0,3,Declan,6.5,21,True,,2025-10-04T20:00:07.968078Z,66,204480.jpg,5.4,False,Rice,11.1,False,,a,1,3,43,881115,141700,574146,14566,1.0,6.5,Rice,241.0,2023-07-15,1999-01-14,False,p204480,632,1,3,4,3,0,0,0,0,0,0,6,164,172.0,225.9,43.0,44.1,17,31,6,54,7,0.50,1.24,1.74,4.13,47,16,8,8,164,96,26,18,2.0,,1.0,,,,0.07,0.0,0.18,0.25,0.59,0.43,50,34,12,3,29,8,37,13,1.0,0.57,7.69
True,True,,,195384,0,0,-1,1,0,3,2.7,2.7,1,Mikel,2.2,22,False,,,59,195384.jpg,2.3,False,Merino Zazón,0.6,False,,a,1,3,16,73234,3085,83612,3947,0.4,2.7,Merino,200.0,2024-08-27,1996-06-22,False,p195384,270,1,0,2,1,0,0,0,0,0,0,0,57,69.0,44.8,68.0,17.9,7,17,7,31,3,0.34,0.13,0.47,1.77,201,85,178,117,102,62,188,97,,,,,,,0.11,0.0,0.04,0.15,0.59,0.33,98,66,156,75,230,106,217,72,1.0,0.67,10.33
True,False,0.0,0.0,438098,0,0,-1,1,0,3,0.0,0.0,0,Fábio,0.0,23,False,has joined Hamburger on loan for the rest of the season.,2025-09-02T13:38:06.128321Z,54,438098.jpg,0.0,False,Ferreira Vieira,0.0,False,,u,1,3,0,933,0,4161,29,0.0,0.0,Fábio Vieira,173.0,2022-06-21,2000-05-30,False,p438098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,720,315,719,316,716,315,722,316,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,182,113,709,309,722,316,649,271,0.0,0.0,0.0
True,True,100.0,100.0,128295,0,0,-2,2,0,3,0.7,0.7,1,Christian,0.2,24,False,,2025-08-18T08:00:05.297235Z,53,128295.jpg,1.0,False,Nørgaard,0.2,False,,a,1,3,1,3401,144,53335,328,0.0,0.2,Nørgaard,58.0,2025-07-10,1994-03-10,False,p128295,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,1,1,0,2,0,0.00,0.00,0.00,0.00,422,199,712,312,707,310,426,201,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,199,125,371,177,395,191,394,132,0.0,0.0,180.0
True,True,,,499175,0,0,-3,3,0,3,1.0,1.0,0,Ethan,0.5,25,False,,,52,499175.jpg,1.5,False,Nwaneri,0.2,False,,a,1,3,6,9356,255,26964,655,0.1,1.2,Nwaneri,241.0,2022-09-17,2007-03-21,False,p499175,145,0,0,1,0,0,0,0,0,0,0,0,15,8.2,22.0,21.0,5.0,1,7,1,9,0,0.19,0.08,0.27,0.33,379,177,262,155,249,136,338,165,4.0,,3.0,,,,0.12,0.0,0.05,0.17,0.2,0.0,229,143,323,158,318,151,388,130,0.0,0.62,5.59
True,True,,,481655,0,0,0,0,1,3,3.0,3.0,3,Martín,2.5,26,False,,,55,481655.jpg,4.4,False,Zubimendi Ibáñez,4.1,False,,a,1,3,35,552591,9664,350651,22442,0.5,6.4,Zubimendi,200.0,2025-07-06,1999-02-02,False,p481655,681,2,0,5,3,0,0,0,1,0,0,3,152,152.6,110.8,47.0,31.1,18,26,15,59,7,0.26,0.86,1.12,4.42,68,22,62,46,154,90,74,42,,,,,,,0.03,0.0,0.11,0.14,0.58,0.4,150,96,140,68,63,23,84,26,0.93,0.66,7.8
True,False,0.0,0.0,588796,0,0,0,0,0,3,0.0,0.0,0,Ismeal,0.0,28,False,has joined Shrewsbury Town on loan for the rest of the season.,2025-09-02T13:24:41.013511Z,45,588796.jpg,0.0,False,Kabia,0.1,False,,u,1,3,0,6731,0,26283,375,0.0,0.0,Kabia,152.0,2024-09-14,2005-12-10,False,p588796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,652,270,645,270,625,261,655,271,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,473,282,623,254,658,274,420,141,0.0,0.0,0.0
True,False,0.0,0.0,437742,0,0,0,0,0,3,0.0,0.0,0,Albert,0.0,29,False,has joined Hamburger permanently.,2025-09-02T13:40:53.094922Z,45,437742.jpg,0.0,False,Sambi Lokonga,0.1,False,,u,1,3,0,2952,0,12383,143,0.0,0.0,Sambi,21.0,2021-07-19,1999-10-22,False,p437742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,612,238,604,238,584,229,615,239,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,421,248,583,222,618,242,531,192,0.0,0.0,0.0
True,True,0.0,0.0,219847,0,0,-2,2,0,4,0.0,0.0,0,Kai,0.0,30,False,Knee injury - Unknown return date,2025-08-20T13:00:06.498911Z,73,219847.jpg,1.0,False,Havertz,0.3,False,,i,1,3,1,8742,47,107378,369,0.0,0.1,Havertz,80.0,2023-06-28,1999-06-11,False,p219847,30,0,0,0,0,0,0,0,0,0,0,0,4,2.8,0.8,2.0,0.6,1,2,0,3,0,0.00,0.01,0.01,0.82,408,43,385,44,366,46,414,46,,,,,,,0.0,0.0,0.03,0.03,2.46,0.0,28,12,739,81,415,51,285,46,0.0,0.0,9.0
True,True,0.0,0.0,205651,0,0,-1,1,0,4,0.0,0.0,0,Gabriel,0.0,31,False,Knee injury - Expected back 30 Dec,2025-07-21T10:00:04.697564Z,64,205651.jpg,0.0,False,Fernando de Jesus,0.0,False,,i,1,3,0,1020,45,3469,76,0.0,0.0,G.Jesus,30.0,2022-07-04,1997-04-03,False,p205651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,736,78,736,78,737,79,737,79,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,62,20,732,77,737,79,599,75,0.0,0.0,0.0
True,True,,,232413,0,0,1,-1,0,3,4.3,4.3,3,Eberechi,3.8,266,False,,,76,232413.jpg,3.6,False,Eze,13.8,False,,a,1,3,25,1377333,21093,1014737,54576,0.5,3.3,Eze,241.0,2025-08-23,1998-06-29,False,p232413,455,0,3,4,2,0,0,0,0,0,0,0,91,76.4,83.2,146.0,30.6,5,18,4,27,5,1.36,0.87,2.23,3.28,186,76,91,67,28,14,78,44,1.0,,1.0,,1.0,,0.27,0.0,0.17,0.44,0.65,0.4,21,14,82,34,112,46,27,10,0.99,0.79,5.34
True,True,,,500040,0,0,-1,1,0,2,1.0,1.0,0,Cristhian,0.5,662,False,,,54,500040.jpg,2.4,False,Mosquera,0.2,False,,a,1,3,12,22125,127,22507,1203,0.1,2.2,Mosquera,200.0,2025-07-24,2004-06-27,False,p500040,247,0,0,1,2,0,0,0,0,0,0,1,57,55.2,2.6,4.0,6.2,15,10,8,23,2,0.00,0.04,0.04,1.13,236,91,367,130,346,125,324,108,,,,,,,0.0,0.0,0.01,0.01,0.41,0.73,189,25,326,108,221,84,371,134,0.73,0.36,8.38
True,True,,,224117,-1,1,0,0,1,4,2.5,2.5,2,Viktor,2.0,666,False,,,90,224117.jpg,3.5,False,Gyökeres,23.4,False,,a,1,3,28,2184503,18233,2364926,225479,0.2,3.1,Gyökeres,206.0,2025-07-26,1998-06-04,False,p224117,666,3,0,4,3,0,0,0,1,0,0,2,104,121.6,70.1,262.0,45.4,6,16,2,24,8,3.41,0.47,3.88,3.92,108,10,115,9,3,3,24,5,,,,,2.0,,0.46,0.0,0.06,0.52,0.53,0.41,6,3,190,18,117,12,14,3,1.08,0.54,3.24
True,True,,,616077,0,0,-1,1,0,3,0.5,0.5,0,Max,0.0,700,False,,,44,616077.jpg,2.5,False,Dowman,0.3,False,,a,1,3,5,73599,2479,44785,2470,0.0,1.1,Dowman,241.0,2025-07-22,2009-12-31,False,p616077,27,0,1,0,0,0,0,0,0,0,0,0,13,1.0,0.8,26.0,2.8,0,1,2,3,0,0.14,0.02,0.16,0.12,419,198,382,194,227,126,376,179,,,,,,,0.47,0.0,0.07,0.54,0.4,0.0,584,326,566,212,207,92,295,103,0.0,0.0,10.0
True,True,,,646243,0,0,0,0,0,3,0.5,0.5,0,Andre,0.0,711,False,,,45,646243.jpg,0.0,False,Harriman-Annous,0.0,False,,a,1,3,0,981,25,648,47,0.0,0.0,Harriman-Annous,241.0,2025-07-22,2007-12-28,False,p646243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,665,281,657,280,638,272,668,282,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,489,294,636,265,668,282,692,298,0.0,0.0,0.0
True,True,100.0,100.0,448104,0,0,-1,1,0,2,0.5,0.5,0,Piero,0.0,725,False,,2025-09-24T06:00:06.296709Z,54,448104.jpg,0.0,False,Hincapié,0.0,False,,a,1,3,0,3657,92,3368,68,0.0,0.0,Hincapie,62.0,2025-09-01,2002-01-09,False,p448104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,722,246,721,246,718,245,724,246,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,186,24,711,244,724,246,643,219,0.0,0.0,0.0
True,True,100.0,100.0,98980,0,0,0,0,0,1,1.7,2.2,2,Emiliano,2.2,32,False,,2025-10-03T14:00:08.570704Z,50,98980.jpg,2.8,False,Martínez Romero,2.0,False,,a,2,7,17,179423,2916,141431,4945,0.4,3.4,Martinez,10.0,2020-09-16,1992-09-02,False,p98980,540,0,0,1,5,0,0,0,1,0,12,0,86,102.6,3.0,0.0,10.5,7,45,0,0,6,0.00,0.03,0.03,6.43,141,18,362,9,683,77,272,18,,,,,,,0.0,2.0,0.0,0.0,1.07,0.83,246,9,155,13,188,18,132,17,1.0,0.17,0.0
True,True,,,72147,0,0,-1,1,0,1,-0.5,0.0,0,Marco,0.0,33,False,,,44,72147.jpg,3.5,False,Bizot,0.5,False,,a,2,7,7,75013,108,87198,1447,0.0,1.6,M.Bizot,152.0,2025-07-15,1991-03-10,False,p72147,180,0,0,1,3,0,0,0,1,0,4,0,22,25.4,0.0,0.0,2.6,4,19,0,0,2,0.00,0.00,0.00,4.10,320,27,537,67,509,55,380,27,,,,,,,0.0,2.0,0.0,0.0,2.05,1.5,495,27,509,73,113,12,229,32,1.0,0.5,0.0
True,False,0.0,0.0,462492,0,0,0,0,0,1,0.0,0.0,0,Joe,0.0,34,False,Has joined Port Vale on loan for the rest of the season.,2025-08-12T07:40:37.843391Z,40,462492.jpg,0.0,False,Gauci,0.1,False,,u,2,7,0,0,0,12857,238,0.0,0.0,Gauci,13.0,2024-02-01,2000-07-04,False,p462492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,500,59,485,45,452,33,503,59,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,654,65,457,53,507,59,425,65,0.0,0.0,0.0
True,False,0.0,0.0,462381,0,0,0,0,0,1,0.0,0.0,0,Filip,0.0,35,False,Has joined Stevenage permanently.,2025-07-30T14:08:21.698398Z,40,462381.jpg,0.0,False,Marschall,0.0,False,,u,2,7,0,0,0,958,17,0.0,0.0,Marschall,241.0,2021-12-13,2003-04-24,False,p462381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,499,58,484,44,451,32,502,58,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,653,64,456,52,506,58,690,81,0.0,0.0,0.0
True,True,,,199796,0,0,1,-1,1,2,3.5,4.0,2,Matty,4.0,36,False,,,46,199796.jpg,3.9,False,Cash,5.1,False,,a,2,7,31,618206,5304,353922,20952,0.9,6.7,Cash,172.0,2020-09-03,1997-08-07,False,p199796,696,1,0,2,7,0,0,0,2,0,0,2,114,156.8,102.5,33.0,29.4,32,21,14,46,8,0.12,0.59,0.71,9.60,63,28,68,17,201,51,85,25,,,,,,,0.02,0.0,0.08,0.1,1.24,0.91,386,68,68,29,88,40,74,26,1.03,0.26,5.95
True,True,,,101188,0,0,0,0,0,2,2.5,3.0,5,Lucas,3.0,37,False,,,45,101188.jpg,3.2,False,Digne,1.8,False,,a,2,7,26,116956,1988,127631,4739,0.7,5.8,Digne,73.0,2022-01-13,1993-07-20,False,p101188,568,0,2,2,4,0,0,0,2,0,0,0,110,109.4,133.1,47.0,28.8,18,22,9,27,7,0.21,1.14,1.35,7.26,128,59,47,9,153,33,87,26,7.0,,2.0,,,,0.03,0.0,0.18,0.21,1.15,0.63,392,71,109,42,135,55,140,53,1.11,0.32,4.28
True,True,100.0,100.0,199798,0,0,0,0,0,2,1.5,2.0,2,Ezri,2.0,38,False,,2025-08-16T19:30:05.327199Z,45,199798.jpg,2.6,False,Konsa Ngoyo,9.6,False,,a,2,7,18,212609,3132,1345259,32439,0.4,4.0,Konsa,241.0,2019-07-11,1997-10-23,False,p199798,605,0,0,2,7,0,0,0,0,1,0,0,101,117.8,25.3,25.0,16.8,29,21,3,32,7,0.04,0.09,0.13,9.00,116,56,245,76,230,68,197,64,,,,,,,0.01,0.0,0.01,0.02,1.34,1.04,403,78,162,60,195,75,45,14,1.04,0.3,4.76
True,True,,,441302,0,0,-2,2,0,2,0.0,0.5,1,Ian,0.5,39,False,,,43,441302.jpg,0.8,False,Maatsen,0.5,False,,a,2,7,4,18248,386,62077,1305,0.1,0.9,Maatsen,152.0,2024-06-28,2002-03-10,False,p441302,150,0,0,0,4,0,0,0,1,0,0,0,28,44.0,67.2,14.0,12.6,13,12,4,17,1,0.15,0.20,0.35,3.28,269,102,121,28,278,88,243,84,,,,,,,0.09,0.0,0.12,0.21,1.97,2.4,598,152,316,103,418,137,245,92,0.6,0.0,10.2
True,True,75.0,75.0,149484,0,0,0,0,0,2,0.5,0.9,0,Tyrone,1.2,40,False,Lack of match fitness - 75% chance of playing,2025-09-29T00:30:06.131830Z,45,149484.jpg,3.8,False,Mings,1.0,False,,d,2,7,23,120558,63,130924,6022,0.3,5.1,Mings,241.0,2019-07-08,1993-03-13,False,p149484,481,0,0,2,6,0,0,0,0,0,0,1,83,118.2,44.2,25.0,18.8,38,16,2,40,6,0.33,0.09,0.42,8.72,114,54,181,47,229,67,172,57,,,,,,,0.06,0.0,0.02,0.08,1.63,1.12,396,74,236,80,93,42,177,66,1.12,0.37,7.48
True,True,,,244954,-1,1,-2,2,0,2,1.3,1.8,2,Pau,1.8,41,False,,,43,244954.jpg,2.0,False,Torres,0.3,False,,a,2,7,10,13071,509,33470,734,0.4,2.3,Pau,200.0,2023-07-12,1997-01-16,False,p244954,344,0,0,0,4,0,0,0,0,0,0,0,50,74.8,9.5,13.0,9.8,21,25,7,28,3,0.10,0.16,0.26,3.92,190,75,332,113,283,92,283,95,,,,,,,0.03,0.0,0.04,0.07,1.03,1.05,596,151,192,66,256,92,297,105,0.78,0.0,7.33
True,True,100.0,100.0,606798,0,0,-1,1,0,2,-0.5,0.0,0,Andrés,0.0,42,False,,2025-08-10T22:00:04.418109Z,39,606798.jpg,0.0,False,García,0.3,False,,a,2,7,0,20656,1190,21175,759,0.0,0.0,A.García,200.0,2025-01-21,2003-02-07,False,p606798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,461,178,442,175,410,167,463,177,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,742,243,417,163,467,178,316,112,0.0,0.0,0.0
True,False,0.0,0.0,106468,0,0,0,0,0,2,0.0,0.0,0,Álex,0.0,43,False,Has joined Girona permanently.,2025-08-26T13:45:03.013808Z,40,106468.jpg,0.0,False,Moreno Lopera,2.7,False,,u,2,7,0,44476,0,758902,8674,0.0,0.0,Alex Moreno,200.0,2023-01-11,1993-06-08,False,p106468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,473,182,456,179,424,171,475,181,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,621,160,429,167,479,182,111,42,0.0,0.0,0.0
True,True,,,515597,0,0,0,0,0,2,0.7,1.2,0,Lamare,1.2,44,False,,,40,515597.jpg,2.5,False,Bogarde,0.7,False,,a,2,7,15,72633,929,33736,2628,0.3,3.8,Bogarde,152.0,2021-01-07,2004-01-05,False,p515597,282,0,0,1,2,0,0,0,1,0,0,3,47,20.2,32.1,6.0,5.7,4,9,4,8,3,0.00,0.08,0.08,3.28,341,127,221,63,323,110,331,110,,,,,,,0.0,0.0,0.03,0.03,1.05,0.64,675,188,235,79,206,78,200,77,0.96,0.32,2.55
True,True,,,514315,0,0,0,0,0,2,-0.5,0.0,0,Lino,0.0,45,False,,,40,514315.jpg,0.0,False,da Cruz Sousa,0.3,False,,a,2,7,0,12459,288,19999,710,0.0,0.0,Sousa,,,,False,p514315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,515,198,500,197,467,188,518,198,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,674,187,473,185,522,199,302,108,0.0,0.0,0.0
True,False,0.0,0.0,587178,0,0,0,0,0,2,0.0,0.0,0,Yasin,0.0,46,False,has joined Anderlecht on loan for the rest of the season.,2025-09-22T21:15:59.805053Z,40,587178.jpg,0.0,False,Özcan,0.2,False,,u,2,7,0,4656,0,15994,408,0.0,0.0,Yasin,219.0,2025-06-01,2006-04-20,False,p587178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,531,209,516,208,484,200,534,209,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,692,200,490,197,537,209,389,141,0.0,0.0,0.0
True,True,100.0,100.0,244850,-1,1,-2,2,0,3,4.3,4.8,7,Morgan,4.8,47,False,,2025-08-10T22:00:04.458365Z,68,244850.jpg,3.6,False,Rogers,5.1,False,,a,2,7,29,476651,18935,992001,14918,0.7,4.3,Rogers,241.0,2024-02-01,2002-07-26,False,p244850,711,1,2,2,8,0,0,0,0,0,0,0,91,125.6,122.3,107.0,35.5,11,26,5,42,8,0.49,0.65,1.14,10.53,101,32,55,43,53,31,53,36,,,,,,,0.06,0.0,0.08,0.14,1.33,1.01,46,30,41,16,111,45,73,22,1.01,0.25,5.32
True,True,25.0,25.0,166989,0,0,-1,1,0,3,-0.1,0.0,0,Youri,0.0,48,False,Calf injury - 25% chance of playing,2025-09-14T22:00:07.795199Z,59,166989.jpg,2.0,False,Tielemans,0.6,False,,d,2,7,8,46644,23,231742,2170,0.0,1.4,Tielemans,21.0,2023-06-14,1997-05-07,False,p166989,315,0,0,1,4,0,0,0,0,0,0,0,46,34.2,74.2,29.0,13.8,4,12,5,21,4,0.13,0.37,0.50,6.48,296,134,109,79,218,123,227,113,3.0,,,,4.0,,0.04,0.0,0.11,0.15,1.85,1.14,94,62,726,321,269,126,211,70,1.14,0.29,6.0
True,False,0.0,0.0,215711,0,0,0,0,0,3,0.0,0.0,0,Leon,0.0,49,False,Has joined AS Roma on loan for the rest of the season.,2025-08-20T13:31:56.843157Z,55,215711.jpg,0.0,False,Bailey,0.1,False,,u,2,7,0,2168,0,46830,158,0.0,0.0,Bailey,107.0,2021-08-04,1997-08-09,False,p215711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,727,320,727,321,725,320,729,321,8.0,,4.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,144,91,718,316,729,321,485,165,0.0,0.0,0.0
True,True,,,195546,0,0,-2,2,1,3,4.5,5.0,7,Emiliano,5.0,50,False,,,53,195546.jpg,3.4,False,Buendía Stati,0.2,False,,a,2,7,24,25058,3216,23163,791,0.9,4.5,Buendía,10.0,2021-06-10,1996-12-25,False,p195546,337,2,1,1,3,0,0,0,2,0,0,4,76,114.6,78.7,89.0,28.3,8,18,12,38,2,0.76,0.61,1.37,4.11,122,41,95,69,69,41,91,51,,,,,,,0.2,0.0,0.16,0.36,1.1,0.8,203,129,34,13,122,47,363,124,0.53,0.27,10.15
True,False,0.0,0.0,469247,0,0,0,0,0,3,0.0,0.0,0,Samuel,0.0,51,False,has joined West Bromwich Albion on loan for the rest of the season,2025-09-22T21:15:59.838578Z,55,469247.jpg,0.0,False,Iling-Junior,0.0,False,,u,2,7,0,1383,0,3373,49,0.0,0.0,Iling Jr,241.0,2024-07-01,2003-10-04,False,p469247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,728,321,728,322,727,321,730,322,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,149,95,720,318,730,322,646,268,0.0,0.0,0.0
